departure,destination,time,count,fare
北千住駅,綾瀬駅,3,0,146
北千住駅,西日暮里駅,6,0,178
北千住駅,日暮里駅,8,0,167
北千住駅,小岩駅,34,1,430
北千住駅,大森駅,41,1,406
北千住駅,蒲田駅,45,1,483
北千住駅,京成高砂駅,19,1,346
北千住駅,新小岩駅,29,1,419
北千住駅,赤羽駅,24,1,356
北千住駅,赤羽岩淵駅,33,2,533
北千住駅,王子駅,19,1,345
北千住駅,亀戸駅,21,1,209
北千住駅,新木場駅,40,1,387
北千住駅,東陽町駅,33,1,252
北千住駅,豊洲駅,38,2,537
北千住駅,森下駅,20,1,429
北千住駅,門前仲町駅,25,1,471
北千住駅,大井町駅,38,1,406
北千住駅,大崎駅,38,1,318
北千住駅,五反田駅,40,1,406
北千住駅,目黒駅,43,1,359
北千住駅,恵比寿駅,43,1,252
北千住駅,渋谷駅,38,1,252
北千住駅,原宿駅,35,1,386
北千住駅,代々木駅,33,1,386
北千住駅,代々木上原駅,38,0,252
北千住駅,新宿駅,31,1,386
北千住駅,新宿三丁目駅,36,1,328
北千住駅,西武新宿駅,34,2,513
北千住駅,高田馬場駅,26,1,356
北千住駅,四ツ谷駅,31,1,376
北千住駅,荻窪駅,46,2,496
北千住駅,押上駅,11,0,178
北千住駅,錦糸町駅,15,0,252
北千住駅,三軒茶屋駅,45,1,432
北千住駅,下北沢駅,42,0,388
北千住駅,二子玉川駅,52,1,479
北千住駅,明大前駅,47,1,519
北千住駅,浅草駅,15,1,209
北千住駅,浅草橋駅,25,1,286
北千住駅,上野駅,10,0,178
北千住駅,御徒町駅,18,0,178
北千住駅,蔵前駅,16,1,429
北千住駅,茅場町駅,21,0,209
北千住駅,銀座駅,26,1,209
北千住駅,月島駅,27,1,471
北千住駅,日本橋駅,25,1,317
北千住駅,人形町駅,18,0,209
北千住駅,馬喰横山駅,27,1,286
北千住駅,八丁堀駅,23,0,209
北千住駅,東銀座駅,28,1,209
北千住駅,三越前駅,25,1,209
北千住駅,秋葉原駅,11,0,293
北千住駅,飯田橋駅,24,1,429
北千住駅,市ヶ谷駅,31,1,317
北千住駅,大手町駅,18,0,209
北千住駅,御茶ノ水駅,25,0,209
北千住駅,霞ヶ関駅,24,0,252
北千住駅,神田駅,21,1,209
北千住駅,九段下駅,29,1,209
北千住駅,国会議事堂前駅,26,0,252
北千住駅,神保町駅,26,1,286
北千住駅,水道橋駅,28,1,286
北千住駅,溜池山王駅,33,0,252
北千住駅,東京駅,18,0,230
北千住駅,日比谷駅,21,0,209
北千住駅,有楽町駅,26,1,230
北千住駅,池袋駅,22,1,345
北千住駅,大塚駅,19,1,345
北千住駅,駒込駅,15,1,324
北千住駅,巣鴨駅,17,1,345
北千住駅,中野駅,39,2,496
北千住駅,中野坂上駅,45,2,523
北千住駅,東中野駅,39,2,408
北千住駅,小竹向原駅,35,2,523
北千住駅,練馬駅,40,2,533
北千住駅,春日駅,21,1,429
北千住駅,青山一丁目駅,37,1,252
北千住駅,表参道駅,32,0,252
北千住駅,品川駅,28,0,318
北千住駅,新橋駅,22,0,230
北千住駅,泉岳寺駅,36,1,408
北千住駅,大門駅,31,1,408
北千住駅,田町駅,31,1,318
北千住駅,三田駅,35,1,317
北千住駅,六本木駅,35,1,252
北千住駅,自由が丘駅,57,1,432
北千住駅,中目黒駅,46,1,252
北千住駅,武蔵小金井駅,61,2,661
北千住駅,国分寺駅,64,2,749
北千住駅,西武立川駅,86,2,775
北千住駅,多摩センター駅,85,2,608
北千住駅,調布駅,65,1,632
北千住駅,八王子駅,85,2,1002
北千住駅,分倍河原駅,71,2,673
北千住駅,町田駅,71,1,608
北千住駅,三鷹駅,54,2,584
北千住駅,吉祥寺駅,50,2,584
北千住駅,武蔵境駅,56,2,661
京成関屋駅,綾瀬駅,17,1,283
京成関屋駅,北千住駅,4,0,157
京成関屋駅,西日暮里駅,15,1,294
京成関屋駅,日暮里駅,9,0,189
京成関屋駅,小岩駅,38,1,429
京成関屋駅,大森駅,50,1,507
京成関屋駅,蒲田駅,54,1,595
京成関屋駅,京成高砂駅,10,0,189
京成関屋駅,新小岩駅,36,2,345
京成関屋駅,赤羽駅,29,1,367
京成関屋駅,赤羽岩淵駅,39,2,534
京成関屋駅,王子駅,24,1,356
京成関屋駅,亀戸駅,25,1,178
京成関屋駅,新木場駅,55,2,388
京成関屋駅,東陽町駅,44,2,387
京成関屋駅,豊洲駅,50,2,388
京成関屋駅,森下駅,32,2,586
京成関屋駅,門前仲町駅,36,2,628
京成関屋駅,大井町駅,47,1,419
京成関屋駅,大崎駅,45,1,397
京成関屋駅,五反田駅,47,1,463
京成関屋駅,目黒駅,50,1,463
京成関屋駅,恵比寿駅,51,1,463
京成関屋駅,渋谷駅,47,2,388
京成関屋駅,原宿駅,45,1,397
京成関屋駅,代々木駅,42,1,397
京成関屋駅,代々木上原駅,50,1,388
京成関屋駅,新宿駅,41,1,397
京成関屋駅,新宿三丁目駅,45,2,453
京成関屋駅,西武新宿駅,45,2,524
京成関屋駅,高田馬場駅,36,1,367
京成関屋駅,四ツ谷駅,37,3,367
京成関屋駅,荻窪駅,54,3,507
京成関屋駅,押上駅,17,1,189
京成関屋駅,錦糸町駅,23,1,356
京成関屋駅,三軒茶屋駅,55,2,568
京成関屋駅,下北沢駅,51,2,524
京成関屋駅,二子玉川駅,64,2,615
京成関屋駅,明大前駅,56,2,557
京成関屋駅,浅草駅,21,0,178
京成関屋駅,浅草橋駅,25,1,367
京成関屋駅,上野駅,20,1,335
京成関屋駅,御徒町駅,22,1,335
京成関屋駅,蔵前駅,23,1,367
京成関屋駅,茅場町駅,31,1,366
京成関屋駅,銀座駅,37,1,367
京成関屋駅,月島駅,39,2,628
京成関屋駅,日本橋駅,30,1,409
京成関屋駅,人形町駅,28,1,409
京成関屋駅,馬喰横山駅,32,1,367
京成関屋駅,八丁堀駅,33,1,366
京成関屋駅,東銀座駅,34,1,409
京成関屋駅,三越前駅,31,1,367
京成関屋駅,秋葉原駅,24,1,356
京成関屋駅,飯田橋駅,35,1,367
京成関屋駅,市ヶ谷駅,38,2,367
京成関屋駅,大手町駅,27,1,345
京成関屋駅,御茶ノ水駅,31,2,356
京成関屋駅,霞ヶ関駅,33,1,345
京成関屋駅,神田駅,26,1,356
京成関屋駅,九段下駅,38,2,345
京成関屋駅,国会議事堂前駅,35,1,345
京成関屋駅,神保町駅,35,2,422
京成関屋駅,水道橋駅,33,2,356
京成関屋駅,溜池山王駅,42,1,345
京成関屋駅,東京駅,29,1,356
京成関屋駅,日比谷駅,30,1,345
京成関屋駅,有楽町駅,31,1,367
京成関屋駅,池袋駅,31,1,367
京成関屋駅,大塚駅,28,1,356
京成関屋駅,駒込駅,24,1,335
京成関屋駅,巣鴨駅,26,1,356
京成関屋駅,中野駅,48,3,507
京成関屋駅,中野坂上駅,54,2,461
京成関屋駅,東中野駅,47,2,419
京成関屋駅,小竹向原駅,46,2,545
京成関屋駅,練馬駅,47,2,555
京成関屋駅,春日駅,32,1,367
京成関屋駅,青山一丁目駅,46,2,388
京成関屋駅,表参道駅,41,1,388
京成関屋駅,品川駅,42,1,397
京成関屋駅,新橋駅,33,1,367
京成関屋駅,泉岳寺駅,44,1,461
京成関屋駅,大門駅,39,1,409
京成関屋駅,田町駅,38,1,397
京成関屋駅,三田駅,42,2,453
京成関屋駅,六本木駅,45,2,388
京成関屋駅,自由が丘駅,62,2,568
京成関屋駅,中目黒駅,54,2,388
京成関屋駅,武蔵小金井駅,69,3,760
京成関屋駅,国分寺駅,73,3,760
京成関屋駅,西武立川駅,93,2,786
京成関屋駅,多摩センター駅,94,2,744
京成関屋駅,調布駅,72,2,670
京成関屋駅,八王子駅,92,3,1013
京成関屋駅,分倍河原駅,81,2,711
京成関屋駅,町田駅,79,2,744
京成関屋駅,三鷹駅,62,3,672
京成関屋駅,吉祥寺駅,59,3,595
京成関屋駅,武蔵境駅,64,3,672
江北駅,綾瀬駅,30,1,492
江北駅,北千住駅,26,1,461
江北駅,西日暮里駅,18,0,283
江北駅,日暮里駅,19,0,283
江北駅,小岩駅,52,2,601
江北駅,大森駅,54,1,601
江北駅,蒲田駅,58,1,689
江北駅,京成高砂駅,33,1,545
江北駅,新小岩駅,48,2,513
江北駅,赤羽駅,33,1,461
江北駅,赤羽岩淵駅,42,2,628
江北駅,王子駅,28,1,450
江北駅,亀戸駅,43,2,461
江北駅,新木場駅,58,2,535
江北駅,東陽町駅,49,2,492
江北駅,豊洲駅,53,2,492
江北駅,森下駅,45,2,569
江北駅,門前仲町駅,45,2,492
江北駅,大井町駅,51,1,513
江北駅,大崎駅,51,1,491
江北駅,五反田駅,56,1,557
江北駅,目黒駅,54,1,557
江北駅,恵比寿駅,51,1,557
江北駅,渋谷駅,48,1,491
江北駅,原宿駅,45,1,491
江北駅,代々木駅,43,1,491
江北駅,代々木上原駅,52,1,535
江北駅,新宿駅,41,1,491
江北駅,新宿三丁目駅,48,2,600
江北駅,西武新宿駅,45,2,618
江北駅,高田馬場駅,36,1,461
江北駅,四ツ谷駅,41,3,461
江北駅,荻窪駅,58,2,601
江北駅,押上駅,42,2,608
江北駅,錦糸町駅,41,2,461
江北駅,三軒茶屋駅,59,2,715
江北駅,下北沢駅,56,1,671
江北駅,二子玉川駅,68,2,762
江北駅,明大前駅,55,2,651
江北駅,浅草駅,38,2,607
江北駅,浅草橋駅,37,2,450
江北駅,上野駅,26,1,429
江北駅,御徒町駅,28,1,429
江北駅,蔵前駅,42,2,607
江北駅,茅場町駅,42,2,492
江北駅,銀座駅,40,2,492
江北駅,月島駅,50,2,492
江北駅,日本橋駅,40,2,461
江北駅,人形町駅,41,2,607
江北駅,馬喰横山駅,41,2,569
江北駅,八丁堀駅,46,2,492
江北駅,東銀座駅,41,2,492
江北駅,三越前駅,39,2,461
江北駅,秋葉原駅,30,1,450
江北駅,飯田橋駅,41,2,461
江北駅,市ヶ谷駅,43,2,461
江北駅,大手町駅,31,1,461
江北駅,御茶ノ水駅,36,2,450
江北駅,霞ヶ関駅,37,1,492
江北駅,神田駅,32,1,450
江北駅,九段下駅,42,2,492
江北駅,国会議事堂前駅,39,1,492
江北駅,神保町駅,38,2,569
江北駅,水道橋駅,38,2,450
江北駅,溜池山王駅,46,1,492
江北駅,東京駅,35,1,450
江北駅,日比谷駅,34,1,492
江北駅,有楽町駅,37,1,461
江北駅,池袋駅,32,1,450
江北駅,大塚駅,28,1,450
江北駅,駒込駅,24,1,429
江北駅,巣鴨駅,26,1,450
江北駅,中野駅,51,2,601
江北駅,中野坂上駅,58,2,669
江北駅,東中野駅,49,2,513
江北駅,小竹向原駅,47,2,628
江北駅,練馬駅,56,2,785
江北駅,春日駅,38,2,628
江北駅,青山一丁目駅,50,2,492
江北駅,表参道駅,45,1,535
江北駅,品川駅,48,1,491
江北駅,新橋駅,39,1,461
江北駅,泉岳寺駅,55,1,491
江北駅,大門駅,50,2,639
江北駅,田町駅,44,1,491
江北駅,三田駅,45,2,600
江北駅,六本木駅,49,2,492
江北駅,自由が丘駅,66,2,715
江北駅,中目黒駅,58,2,535
江北駅,武蔵小金井駅,73,2,766
江北駅,国分寺駅,76,2,854
江北駅,西武立川駅,90,3,880
江北駅,多摩センター駅,93,2,891
江北駅,調布駅,71,2,764
江北駅,八王子駅,99,2,1107
江北駅,分倍河原駅,80,2,805
江北駅,町田駅,81,2,878
江北駅,三鷹駅,66,2,689
江北駅,吉祥寺駅,62,2,689
江北駅,武蔵境駅,68,2,766
高野駅,綾瀬駅,29,1,440
高野駅,北千住駅,26,1,409
高野駅,西日暮里駅,16,0,231
高野駅,日暮里駅,17,0,283
高野駅,小岩駅,50,2,601
高野駅,大森駅,53,1,601
高野駅,蒲田駅,57,1,689
高野駅,京成高砂駅,32,1,545
高野駅,新小岩駅,46,2,513
高野駅,赤羽駅,30,1,409
高野駅,赤羽岩淵駅,42,2,576
高野駅,王子駅,25,1,398
高野駅,亀戸駅,41,2,461
高野駅,新木場駅,57,2,483
高野駅,東陽町駅,49,2,440
高野駅,豊洲駅,52,2,440
高野駅,森下駅,43,2,517
高野駅,門前仲町駅,44,2,440
高野駅,大井町駅,50,1,513
高野駅,大崎駅,51,2,505
高野駅,五反田駅,55,1,557
高野駅,目黒駅,52,1,505
高野駅,恵比寿駅,50,1,505
高野駅,渋谷駅,47,1,439
高野駅,原宿駅,44,1,439
高野駅,代々木駅,41,1,439
高野駅,代々木上原駅,51,1,483
高野駅,新宿駅,40,1,439
高野駅,新宿三丁目駅,48,2,548
高野駅,西武新宿駅,44,2,566
高野駅,高田馬場駅,35,1,409
高野駅,四ツ谷駅,40,3,461
高野駅,荻窪駅,56,2,549
高野駅,押上駅,41,2,608
高野駅,錦糸町駅,39,2,461
高野駅,三軒茶屋駅,58,2,663
高野駅,下北沢駅,55,2,619
高野駅,二子玉川駅,69,2,710
高野駅,明大前駅,55,2,599
高野駅,浅草駅,38,2,607
高野駅,浅草橋駅,35,2,450
高野駅,上野駅,25,1,429
高野駅,御徒町駅,26,1,429
高野駅,蔵前駅,40,2,607
高野駅,茅場町駅,41,2,440
高野駅,銀座駅,39,2,440
高野駅,月島駅,51,2,649
高野駅,日本橋駅,39,2,409
高野駅,人形町駅,41,2,607
高野駅,馬喰横山駅,40,2,517
高野駅,八丁堀駅,45,2,440
高野駅,東銀座駅,41,2,440
高野駅,三越前駅,38,2,409
高野駅,秋葉原駅,29,1,450
高野駅,飯田橋駅,40,2,461
高野駅,市ヶ谷駅,44,2,517
高野駅,大手町駅,30,1,409
高野駅,御茶ノ水駅,37,1,409
高野駅,霞ヶ関駅,36,1,440
高野駅,神田駅,31,1,450
高野駅,九段下駅,40,2,440
高野駅,国会議事堂前駅,38,1,440
高野駅,神保町駅,38,2,440
高野駅,水道橋駅,37,2,450
高野駅,溜池山王駅,45,1,440
高野駅,東京駅,33,1,450
高野駅,日比谷駅,34,1,440
高野駅,有楽町駅,35,1,461
高野駅,池袋駅,30,1,398
高野駅,大塚駅,27,1,398
高野駅,駒込駅,23,1,377
高野駅,巣鴨駅,25,1,398
高野駅,中野駅,48,2,587
高野駅,中野坂上駅,55,2,617
高野駅,東中野駅,48,2,461
高野駅,小竹向原駅,45,2,576
高野駅,練馬駅,46,2,586
高野駅,春日駅,38,2,576
高野駅,青山一丁目駅,47,2,440
高野駅,表参道駅,45,1,483
高野駅,品川駅,47,1,491
高野駅,新橋駅,38,1,461
高野駅,泉岳寺駅,54,1,491
高野駅,大門駅,49,1,461
高野駅,田町駅,43,1,491
高野駅,三田駅,46,2,548
高野駅,六本木駅,49,2,440
高野駅,自由が丘駅,68,2,663
高野駅,中目黒駅,58,2,483
高野駅,武蔵小金井駅,72,2,714
高野駅,国分寺駅,75,2,802
高野駅,西武立川駅,92,2,828
高野駅,多摩センター駅,92,2,839
高野駅,調布駅,70,2,712
高野駅,八王子駅,98,2,1055
高野駅,分倍河原駅,79,2,753
高野駅,町田駅,80,2,826
高野駅,三鷹駅,64,2,637
高野駅,吉祥寺駅,61,2,637
高野駅,武蔵境駅,67,2,714
小菅駅,綾瀬駅,14,1,283
小菅駅,北千住駅,2,0,157
小菅駅,西日暮里駅,17,1,315
小菅駅,日暮里駅,18,1,324
小菅駅,小岩駅,40,2,565
小菅駅,大森駅,50,1,565
小菅駅,蒲田駅,54,1,653
小菅駅,京成高砂駅,24,2,346
小菅駅,新小岩駅,37,2,554
小菅駅,赤羽駅,35,1,513
小菅駅,赤羽岩淵駅,48,3,670
小菅駅,王子駅,31,2,482
小菅駅,亀戸駅,32,2,209
小菅駅,新木場駅,43,1,544
小菅駅,東陽町駅,37,1,409
小菅駅,豊洲駅,44,1,409
小菅駅,森下駅,30,2,586
小菅駅,門前仲町駅,33,1,366
小菅駅,大井町駅,47,1,565
小菅駅,大崎駅,49,1,543
小菅駅,五反田駅,48,1,516
小菅駅,目黒駅,54,1,543
小菅駅,恵比寿駅,51,0,409
小菅駅,渋谷駅,49,2,409
小菅駅,原宿駅,48,2,523
小菅駅,代々木駅,46,1,544
小菅駅,代々木上原駅,50,1,409
小菅駅,新宿駅,42,2,544
小菅駅,新宿三丁目駅,41,1,485
小菅駅,西武新宿駅,48,3,650
小菅駅,高田馬場駅,39,2,493
小菅駅,四ツ谷駅,37,2,533
小菅駅,荻窪駅,54,2,684
小菅駅,押上駅,18,1,209
小菅駅,錦糸町駅,22,1,387
小菅駅,三軒茶屋駅,55,2,589
小菅駅,下北沢駅,56,2,545
小菅駅,二子玉川駅,64,2,636
小菅駅,明大前駅,54,2,676
小菅駅,浅草駅,20,2,209
小菅駅,浅草橋駅,29,1,443
小菅駅,上野駅,13,0,335
小菅駅,御徒町駅,21,0,335
小菅駅,蔵前駅,25,2,586
小菅駅,茅場町駅,25,0,366
小菅駅,銀座駅,33,0,366
小菅駅,月島駅,37,2,628
小菅駅,日本橋駅,28,1,366
小菅駅,人形町駅,22,0,366
小菅駅,馬喰横山駅,30,1,443
小菅駅,八丁堀駅,27,0,366
小菅駅,東銀座駅,31,0,366
小菅駅,三越前駅,26,1,366
小菅駅,秋葉原駅,18,0,366
小菅駅,飯田橋駅,30,1,443
小菅駅,市ヶ谷駅,38,1,533
小菅駅,大手町駅,29,1,366
小菅駅,御茶ノ水駅,31,1,512
小菅駅,霞ヶ関駅,35,1,409
小菅駅,神田駅,24,1,366
小菅駅,九段下駅,37,1,366
小菅駅,国会議事堂前駅,37,1,409
小菅駅,神保町駅,32,1,443
小菅駅,水道橋駅,33,1,512
小菅駅,溜池山王駅,38,1,409
小菅駅,東京駅,30,1,502
小菅駅,日比谷駅,32,1,366
小菅駅,有楽町駅,33,1,502
小菅駅,池袋駅,35,2,482
小菅駅,大塚駅,31,2,482
小菅駅,駒込駅,27,2,461
小菅駅,巣鴨駅,29,2,482
小菅駅,中野駅,48,2,596
小菅駅,中野坂上駅,50,2,516
小菅駅,東中野駅,52,1,596
小菅駅,小竹向原駅,50,3,660
小菅駅,練馬駅,59,3,817
小菅駅,春日駅,28,1,443
小菅駅,青山一丁目駅,43,1,409
小菅駅,表参道駅,43,1,409
小菅駅,品川駅,40,1,543
小菅駅,新橋駅,34,1,409
小菅駅,泉岳寺駅,42,1,516
小菅駅,大門駅,37,1,474
小菅駅,田町駅,40,1,513
小菅駅,三田駅,39,1,474
小菅駅,六本木駅,45,0,409
小菅駅,自由が丘駅,62,1,589
小菅駅,中目黒駅,54,0,409
小菅駅,武蔵小金井駅,69,2,849
小菅駅,国分寺駅,73,2,849
小菅駅,西武立川駅,96,4,1101
小菅駅,多摩センター駅,90,2,765
小菅駅,調布駅,68,2,789
小菅駅,八王子駅,92,2,1190
小菅駅,分倍河原駅,77,2,830
小菅駅,町田駅,80,2,765
小菅駅,三鷹駅,62,2,772
小菅駅,吉祥寺駅,59,2,772
小菅駅,武蔵境駅,64,2,772
五反野駅,綾瀬駅,18,1,283
五反野駅,北千住駅,5,0,157
五反野駅,西日暮里駅,20,1,315
五反野駅,日暮里駅,20,1,324
五反野駅,小岩駅,42,2,565
五反野駅,大森駅,55,1,565
五反野駅,蒲田駅,59,1,653
五反野駅,京成高砂駅,26,2,346
五反野駅,新小岩駅,39,2,554
五反野駅,赤羽駅,34,1,513
五反野駅,赤羽岩淵駅,50,3,544
五反野駅,王子駅,34,2,335
五反野駅,亀戸駅,34,2,261
五反野駅,新木場駅,48,1,544
五反野駅,東陽町駅,39,1,409
五反野駅,豊洲駅,48,1,409
五反野駅,森下駅,33,2,586
五反野駅,門前仲町駅,35,1,366
五反野駅,大井町駅,52,1,565
五反野駅,大崎駅,51,1,543
五反野駅,五反田駅,49,1,516
五反野駅,目黒駅,57,1,543
五反野駅,恵比寿駅,54,0,409
五反野駅,渋谷駅,52,1,409
五反野駅,原宿駅,53,1,409
五反野駅,代々木駅,48,1,544
五反野駅,代々木上原駅,53,1,409
五反野駅,新宿駅,43,2,544
五反野駅,新宿三丁目駅,43,1,485
五反野駅,西武新宿駅,52,1,485
五反野駅,高田馬場駅,43,2,387
五反野駅,四ツ谷駅,38,2,533
五反野駅,荻窪駅,55,2,684
五反野駅,押上駅,20,1,209
五反野駅,錦糸町駅,24,1,387
五反野駅,三軒茶屋駅,58,2,589
五反野駅,下北沢駅,57,1,545
五反野駅,二子玉川駅,67,2,636
五反野駅,明大前駅,56,2,676
五反野駅,浅草駅,22,2,209
五反野駅,浅草橋駅,30,1,512
五反野駅,上野駅,16,0,335
五反野駅,御徒町駅,24,0,335
五反野駅,蔵前駅,28,2,586
五反野駅,茅場町駅,28,0,366
五反野駅,銀座駅,36,0,366
五反野駅,月島駅,40,2,628
五反野駅,日本橋駅,31,1,366
五反野駅,人形町駅,25,0,366
五反野駅,馬喰横山駅,32,1,443
五反野駅,八丁堀駅,30,0,366
五反野駅,東銀座駅,34,0,366
五反野駅,三越前駅,29,1,366
五反野駅,秋葉原駅,20,0,366
五反野駅,飯田橋駅,33,1,443
五反野駅,市ヶ谷駅,38,1,474
五反野駅,大手町駅,32,1,366
五反野駅,御茶ノ水駅,33,1,512
五反野駅,霞ヶ関駅,38,1,409
五反野駅,神田駅,27,1,366
五反野駅,九段下駅,36,1,474
五反野駅,国会議事堂前駅,40,1,409
五反野駅,神保町駅,34,1,443
五反野駅,水道橋駅,35,1,512
五反野駅,溜池山王駅,41,1,409
五反野駅,東京駅,33,1,502
五反野駅,日比谷駅,35,1,366
五反野駅,有楽町駅,36,1,502
五反野駅,池袋駅,39,2,387
五反野駅,大塚駅,35,2,335
五反野駅,駒込駅,31,2,335
五反野駅,巣鴨駅,33,2,335
五反野駅,中野駅,49,2,596
五反野駅,中野坂上駅,52,2,516
五反野駅,東中野駅,54,1,596
五反野駅,小竹向原駅,52,3,565
五反野駅,練馬駅,57,3,670
五反野駅,春日駅,30,1,443
五反野駅,青山一丁目駅,46,1,409
五反野駅,表参道駅,46,1,409
五反野駅,品川駅,43,1,543
五反野駅,新橋駅,37,1,409
五反野駅,泉岳寺駅,45,1,516
五反野駅,大門駅,40,1,474
五反野駅,田町駅,44,1,513
五反野駅,三田駅,42,1,474
五反野駅,六本木駅,48,0,409
五反野駅,自由が丘駅,67,1,589
五反野駅,中目黒駅,57,0,409
五反野駅,武蔵小金井駅,71,2,849
五反野駅,国分寺駅,74,2,849
五反野駅,西武立川駅,98,4,1101
五反野駅,多摩センター駅,92,2,765
五反野駅,調布駅,70,2,789
五反野駅,八王子駅,95,2,1190
五反野駅,分倍河原駅,79,2,830
五反野駅,町田駅,82,2,765
五反野駅,三鷹駅,63,2,772
五反野駅,吉祥寺駅,60,2,772
五反野駅,武蔵境駅,66,2,772
千住大橋駅,綾瀬駅,17,1,294
